1.70035e+05;2.25830e-02
1.70040e+05;2.27356e-02
1.70045e+05;2.36511e-02
1.70050e+05;2.39563e-02
1.70055e+05;2.44141e-02
1.70060e+05;2.41089e-02
1.70065e+05;2.50244e-02
1.70070e+05;2.47192e-02
1.70075e+05;2.50244e-02
1.70080e+05;2.65503e-02
1.70085e+05;2.54822e-02
1.70090e+05;2.57874e-02
1.70095e+05;2.65503e-02
1.70100e+05;2.77710e-02
1.70105e+05;2.68555e-02
1.70109e+05;2.79236e-02
1.70114e+05;2.79236e-02
1.70119e+05;2.76184e-02
1.70124e+05;2.89917e-02
1.70129e+05;2.86865e-02
1.70134e+05;2.94495e-02
1.70139e+05;2.96021e-02
1.70144e+05;2.97546e-02
1.70149e+05;3.00598e-02
1.70154e+05;3.11279e-02
1.70159e+05;3.05176e-02
1.70164e+05;3.03650e-02
1.70169e+05;3.18909e-02
1.70174e+05;3.32642e-02
1.70179e+05;3.29590e-02
1.70184e+05;3.32642e-02
1.70189e+05;3.38745e-02
1.70194e+05;3.49426e-02
1.70199e+05;3.41797e-02
1.70204e+05;3.47900e-02
1.70209e+05;3.49426e-02
1.70214e+05;3.57056e-02
1.70219e+05;3.69263e-02
1.70224e+05;3.70789e-02
1.70229e+05;3.75366e-02
1.70234e+05;3.79944e-02
1.70239e+05;3.87573e-02
1.70244e+05;3.84522e-02
1.70249e+05;4.04358e-02
1.70254e+05;4.05884e-02
1.70259e+05;4.11987e-02
1.70264e+05;4.16565e-02
1.70269e+05;4.15039e-02
1.70274e+05;4.22669e-02
1.70279e+05;4.25720e-02
1.70284e+05;4.30298e-02
1.70289e+05;4.39453e-02
1.70294e+05;4.51660e-02
1.70299e+05;4.50134e-02
1.70304e+05;4.56238e-02
1.70309e+05;4.68445e-02
1.70314e+05;4.76074e-02
1.70319e+05;4.74548e-02
1.70324e+05;4.74548e-02
1.70329e+05;4.97437e-02
1.70334e+05;5.03540e-02
1.70339e+05;5.12695e-02
1.70344e+05;5.11169e-02
1.70349e+05;5.20325e-02
1.70354e+05;5.26428e-02
1.70359e+05;5.34058e-02
1.70364e+05;5.46265e-02
1.70369e+05;5.49316e-02
1.70374e+05;5.64575e-02
1.70379e+05;5.72205e-02
1.70384e+05;5.70679e-02
1.70389e+05;5.79834e-02
1.70393e+05;6.02722e-02
1.70398e+05;6.10352e-02
1.70403e+05;6.10352e-02
1.70408e+05;6.17981e-02
1.70413e+05;6.25610e-02
1.70418e+05;6.31714e-02
1.70423e+05;6.56128e-02
1.70428e+05;6.56128e-02
1.70433e+05;6.74439e-02
1.70438e+05;6.80542e-02
1.70443e+05;6.86646e-02
1.70448e+05;7.11060e-02
1.70453e+05;7.12585e-02
1.70458e+05;7.33948e-02
1.70463e+05;7.38525e-02
1.70468e+05;7.41577e-02
1.70473e+05;7.59888e-02
1.70478e+05;7.72095e-02
1.70483e+05;7.79724e-02
1.70488e+05;8.04138e-02
1.70493e+05;8.08716e-02
1.70498e+05;8.17871e-02
1.70503e+05;8.25501e-02
1.70508e+05;8.43811e-02
1.70513e+05;8.57544e-02
1.70518e+05;8.72803e-02
1.70523e+05;8.80432e-02
1.70528e+05;9.09424e-02
1.70533e+05;9.24683e-02
1.70538e+05;9.32312e-02
1.70543e+05;9.42993e-02
1.70548e+05;9.68933e-02
1.70553e+05;9.93347e-02
1.70558e+05;1.01471e-01
1.70563e+05;1.01929e-01
1.70568e+05;1.04218e-01
1.70573e+05;1.04675e-01
1.70578e+05;1.07727e-01
1.70583e+05;1.10779e-01
1.70588e+05;1.13068e-01
1.70593e+05;1.14136e-01
1.70598e+05;1.16119e-01
1.70603e+05;1.17950e-01
1.70608e+05;1.20544e-01
1.70613e+05;1.22375e-01
1.70618e+05;1.24359e-01
1.70623e+05;1.26495e-01
1.70628e+05;1.29852e-01
1.70633e+05;1.31378e-01
1.70638e+05;1.33667e-01
1.70643e+05;1.37329e-01
1.70648e+05;1.40228e-01
1.70653e+05;1.43127e-01
1.70658e+05;1.45874e-01
1.70663e+05;1.48315e-01
1.70668e+05;1.50909e-01
1.70672e+05;1.54724e-01
1.70677e+05;1.56555e-01
1.70682e+05;1.60980e-01
1.70687e+05;1.63422e-01
1.70692e+05;1.67236e-01
1.70697e+05;1.68915e-01
1.70702e+05;1.72424e-01
1.70707e+05;1.77155e-01
1.70712e+05;1.79291e-01
1.70717e+05;1.82495e-01
1.70722e+05;1.86310e-01
1.70727e+05;1.89209e-01
1.70732e+05;1.93329e-01
1.70737e+05;1.98212e-01
1.70742e+05;2.00195e-01
1.70747e+05;2.04773e-01
1.70752e+05;2.07520e-01
1.70757e+05;2.11182e-01
1.70762e+05;2.14081e-01
1.70767e+05;2.17896e-01
1.70772e+05;2.21710e-01
1.70777e+05;2.23846e-01
1.70782e+05;2.27356e-01
1.70787e+05;2.31476e-01
1.70792e+05;2.32849e-01
1.70797e+05;2.36511e-01
1.70802e+05;2.38953e-01
1.70807e+05;2.40784e-01
1.70812e+05;2.44141e-01
1.70817e+05;2.45667e-01
1.70822e+05;2.48413e-01
1.70827e+05;2.48871e-01
1.70832e+05;2.51617e-01
1.70837e+05;2.51770e-01
1.70842e+05;2.53296e-01
1.70847e+05;2.54517e-01
1.70852e+05;2.54974e-01
1.70857e+05;2.54669e-01
1.70862e+05;2.54364e-01
1.70867e+05;2.53601e-01
1.70872e+05;2.54669e-01
1.70877e+05;2.52991e-01
1.70882e+05;2.52380e-01
1.70887e+05;2.51923e-01
1.70892e+05;2.50397e-01
1.70897e+05;2.48261e-01
1.70902e+05;2.47040e-01
1.70907e+05;2.45209e-01
1.70912e+05;2.42310e-01
1.70917e+05;2.40326e-01
1.70922e+05;2.38342e-01
1.70927e+05;2.35291e-01
1.70932e+05;2.32391e-01
1.70937e+05;2.31323e-01
1.70942e+05;2.29797e-01
1.70947e+05;2.26746e-01
1.70951e+05;2.22778e-01
1.70956e+05;2.19116e-01
1.70961e+05;2.18201e-01
1.70966e+05;2.15607e-01
1.70971e+05;2.11639e-01
1.70976e+05;2.10266e-01
1.70981e+05;2.06757e-01
1.70986e+05;2.04163e-01
1.70991e+05;2.01263e-01
1.70996e+05;1.99280e-01
1.71001e+05;1.95923e-01
1.71006e+05;1.94244e-01
1.71011e+05;1.90887e-01
1.71016e+05;1.87378e-01
1.71021e+05;1.86310e-01
1.71026e+05;1.84021e-01
1.71031e+05;1.80969e-01
1.71036e+05;1.78986e-01
1.71041e+05;1.76392e-01
1.71046e+05;1.73035e-01
1.71051e+05;1.70593e-01
1.71056e+05;1.68762e-01
1.71061e+05;1.67236e-01
1.71066e+05;1.65710e-01
1.71071e+05;1.62354e-01
1.71076e+05;1.61285e-01
1.71081e+05;1.58844e-01
1.71086e+05;1.56250e-01
1.71091e+05;1.54572e-01
1.71096e+05;1.53503e-01
1.71101e+05;1.51672e-01
1.71106e+05;1.49689e-01
1.71111e+05;1.47705e-01
1.71116e+05;1.45111e-01
1.71121e+05;1.44806e-01
1.71126e+05;1.42365e-01
1.71131e+05;1.40686e-01
1.71136e+05;1.40533e-01
1.71141e+05;1.38092e-01
1.71146e+05;1.36261e-01
1.71151e+05;1.34735e-01
1.71156e+05;1.33667e-01
1.71161e+05;1.31226e-01
1.71166e+05;1.31378e-01
1.71171e+05;1.30005e-01
1.71176e+05;1.27869e-01
1.71181e+05;1.26495e-01
1.71186e+05;1.25275e-01
1.71191e+05;1.23596e-01
1.71196e+05;1.22528e-01
1.71201e+05;1.21613e-01
1.71206e+05;1.20850e-01
1.71211e+05;1.19934e-01
1.71216e+05;1.18103e-01
1.71221e+05;1.16425e-01
1.71226e+05;1.15814e-01
1.71230e+05;1.15509e-01
1.71235e+05;1.13831e-01
1.71240e+05;1.12610e-01
1.71245e+05;1.11237e-01
1.71250e+05;1.11389e-01
1.71255e+05;1.08948e-01
1.71260e+05;1.07880e-01
1.71265e+05;1.07117e-01
1.71270e+05;1.07117e-01
1.71275e+05;1.05133e-01
1.71280e+05;1.05743e-01
1.71285e+05;1.04218e-01
1.71290e+05;1.02997e-01
1.71295e+05;1.02844e-01
1.71300e+05;1.01013e-01
1.71305e+05;1.01471e-01
1.71310e+05;1.00708e-01
1.71315e+05;9.93347e-02
1.71320e+05;9.79614e-02
1.71325e+05;9.81140e-02
1.71330e+05;9.62830e-02
1.71335e+05;9.71985e-02
1.71340e+05;9.62830e-02
1.71345e+05;9.44519e-02
1.71350e+05;9.47571e-02
1.71355e+05;9.41467e-02
1.71360e+05;9.26209e-02
1.71365e+05;9.17053e-02
1.71370e+05;9.14002e-02
1.71375e+05;9.12476e-02
1.71380e+05;9.00269e-02
1.71385e+05;8.94165e-02
1.71390e+05;8.85010e-02
1.71395e+05;8.85010e-02
1.71400e+05;8.81958e-02
1.71405e+05;8.72803e-02
1.71410e+05;8.63648e-02
1.71415e+05;8.69751e-02
1.71420e+05;8.60596e-02
1.71425e+05;8.56018e-02
1.71430e+05;8.43811e-02
1.71435e+05;8.40759e-02
1.71440e+05;8.51440e-02
1.71445e+05;8.30078e-02
1.71450e+05;8.37708e-02
1.71455e+05;8.22449e-02
1.71460e+05;8.11768e-02
1.71465e+05;8.14819e-02
1.71470e+05;8.05664e-02
1.71475e+05;8.07190e-02
1.71480e+05;7.91931e-02
1.71485e+05;7.93457e-02
1.71490e+05;7.94983e-02
1.71495e+05;7.91931e-02
1.71500e+05;7.73621e-02
1.71505e+05;7.82776e-02
1.71509e+05;7.73621e-02
1.71514e+05;7.62940e-02
1.71519e+05;7.65991e-02
1.71524e+05;7.64465e-02
1.71529e+05;7.62940e-02
1.71534e+05;7.64465e-02
1.71539e+05;7.47681e-02
1.71544e+05;7.37000e-02
1.71549e+05;7.43103e-02
1.71554e+05;7.37000e-02
1.71559e+05;7.35474e-02
1.71564e+05;7.32422e-02
1.71569e+05;7.21741e-02
1.71574e+05;7.21741e-02
1.71579e+05;7.17163e-02
1.71584e+05;7.18689e-02
1.71589e+05;7.14111e-02
1.71594e+05;7.00378e-02
1.71599e+05;7.09534e-02
1.71604e+05;7.04956e-02
1.71609e+05;7.08008e-02
1.71614e+05;6.91223e-02
1.71619e+05;6.88171e-02
1.71624e+05;6.97327e-02
1.71629e+05;7.00378e-02
1.71634e+05;6.83594e-02
1.71639e+05;6.85120e-02
1.71644e+05;6.86646e-02
1.71649e+05;6.72913e-02
1.71654e+05;6.68335e-02
1.71659e+05;6.80542e-02
1.71664e+05;6.63757e-02
1.71669e+05;6.65283e-02
1.71674e+05;6.62231e-02
1.71679e+05;6.59180e-02
1.71684e+05;6.53076e-02
1.71689e+05;6.57654e-02
1.71694e+05;6.48499e-02
1.71699e+05;6.42395e-02
1.71704e+05;6.48499e-02
1.71709e+05;6.45447e-02
1.71714e+05;6.40869e-02
1.71719e+05;6.39343e-02
1.71724e+05;6.27136e-02
1.71729e+05;6.36292e-02
1.71734e+05;6.37817e-02
1.71739e+05;6.25610e-02
1.71744e+05;6.27136e-02
